100
100
0	28
2	0
2	8
2	11
2	12
2	13
2	14
2	33
2	34
2	35
2	36
2	37
2	38
2	39
2	40
2	41
2	42
2	43
2	44
2	45
2	46
2	47
2	48
2	49
2	50
2	51
2	52
2	53
2	54
2	55
2	56
2	57
2	58
2	59
2	60
2	61
2	62
2	63
2	64
2	65
2	66
2	67
2	68
2	69
2	70
2	71
2	72
2	73
2	74
2	75
2	76
2	77
2	78
2	79
2	80
2	81
2	82
2	83
2	84
2	85
2	86
2	87
2	88
2	89
2	90
2	91
2	92
2	93
2	94
2	95
2	96
3	0
3	1
3	2
3	3
3	4
3	5
3	6
3	7
3	8
3	9
3	14
3	46
3	96
4	2
4	8
4	14
4	22
4	28
4	46
4	65
4	66
4	67
4	68
4	69
4	70
4	71
4	72
4	73
4	74
4	75
4	76
4	77
4	78
4	79
4	80
4	81
4	82
4	83
4	84
4	85
4	86
4	87
4	88
4	89
4	90
4	91
4	96
5	2
5	8
5	14
5	22
5	28
5	46
5	65
5	96
6	2
6	8
6	14
6	15
6	16
6	17
6	18
6	19
6	20
6	21
6	22
6	23
6	28
6	46
6	47
6	48
6	49
6	50
6	51
6	52
6	53
6	54
6	55
6	56
6	57
6	58
6	59
6	60
6	61
6	62
6	63
6	64
6	65
6	96
7	2
7	8
7	22
7	28
7	34
7	96
8	2
8	8
8	9
8	10
8	11
8	12
8	13
8	14
8	22
8	28
8	34
8	96
9	2
9	8
9	22
9	28
9	34
9	88
9	96
10	2
10	8
10	22
10	28
10	34
10	35
10	36
10	37
10	38
10	39
10	40
10	53
10	54
10	55
10	56
10	57
10	58
10	59
10	60
10	61
10	62
10	63
10	64
10	65
10	66
10	67
10	68
10	69
10	70
10	71
10	72
10	73
10	74
10	75
10	76
10	77
10	78
10	79
10	80
10	81
10	82
10	83
10	84
10	85
10	86
10	87
10	88
10	96
11	2
11	4
11	5
11	6
11	7
11	8
11	9
11	10
11	11
11	12
11	13
11	14
11	15
11	16
11	17
11	18
11	19
11	20
11	21
11	22
11	23
11	24
11	25
11	26
11	28
11	40
11	88
11	96
12	2
12	8
12	13
12	22
12	28
12	40
12	88
12	96
13	2
13	8
13	13
13	22
13	28
13	40
13	56
13	88
13	96
14	2
14	13
14	22
14	28
14	40
14	41
14	42
14	43
14	44
14	45
14	46
14	47
14	48
14	49
14	56
14	88
14	96
15	2
15	13
15	22
15	28
15	40
15	56
15	88
15	96
16	1
16	2
16	3
16	4
16	5
16	6
16	7
16	8
16	9
16	13
16	22
16	28
16	40
16	56
16	57
16	58
16	59
16	60
16	61
16	62
16	63
16	64
16	65
16	66
16	67
16	68
16	69
16	70
16	71
16	72
16	73
16	74
16	75
16	88
16	89
16	90
16	91
16	92
16	93
16	94
16	95
16	96
16	97
17	2
17	13
17	14
17	15
17	16
17	17
17	18
17	19
17	22
17	28
17	40
17	56
17	74
17	88
17	92
18	13
18	18
18	22
18	28
18	40
18	56
18	74
18	88
18	92
19	13
19	18
19	22
19	28
19	40
19	56
19	74
19	88
19	92
20	4
20	5
20	6
20	7
20	8
20	9
20	10
20	11
20	12
20	13
20	18
20	22
20	28
20	32
20	33
20	34
20	35
20	36
20	37
20	38
20	39
20	40
20	56
20	74
20	77
20	78
20	79
20	80
20	81
20	82
20	83
20	84
20	85
20	86
20	87
20	88
20	92
21	13
21	18
21	28
21	40
21	56
21	74
21	77
21	88
21	92
22	6
22	18
22	19
22	20
22	21
22	22
22	23
22	28
22	40
22	41
22	42
22	43
22	44
22	45
22	46
22	47
22	48
22	49
22	50
22	51
22	52
22	53
22	54
22	55
22	56
22	57
22	58
22	59
22	60
22	61
22	62
22	63
22	74
22	77
22	88
22	92
23	6
23	18
23	28
23	40
23	60
23	74
23	77
23	88
23	92
24	6
24	18
24	28
24	40
24	60
24	74
24	77
24	88
24	92
25	6
25	18
25	19
25	20
25	21
25	22
25	23
25	24
25	25
25	26
25	27
25	28
25	40
25	51
25	52
25	53
25	54
25	55
25	56
25	57
25	58
25	59
25	60
25	74
25	77
25	84
25	88
25	92
26	6
26	18
26	21
26	40
